player_type,player_key,playerid,mlbamid,name,team,projected_starts,opponents,skill_score,matchup_score,weekly_projection_index,projection_rank,zips_name,zips_team,zips_w,zips_l,zips_qs,zips_era,zips_g,zips_gs,zips_sv,zips_hld,zips_bs,zips_ip,zips_tbf,zips_h,zips_r,zips_er,zips_hr,zips_bb,zips_ibb,zips_hbp,zips_so,zips_k_9,zips_bb_9,zips_k_bb,zips_hr_9,zips_k_pct,zips_bb_pct,zips_k_bb_pct,zips_avg,zips_whip,zips_babip,zips_lob_pct,zips_gb_pct,zips_hr_fb,zips_fip,zips_war,zips_ra9_war,zips_adp,zips_intersd,zips_intersk,zips_intrasd,zips_vol,zips_skew,zips_dim,zips_fpts,zips_fpts_ip,zips_spts,zips_spts_ip,zips_p10,zips_p20,zips_p30,zips_p40,zips_p50,zips_p60,zips_p70,zips_p80,zips_p90,zips_tt10,zips_tt20,zips_tt30,zips_tt40,zips_tt50,zips_tt60,zips_tt70,zips_tt80,zips_tt90,zips_nameascii,zips_playerid,ytd_name,ytd_team,ytd_w,ytd_l,ytd_era,ytd_g,ytd_gs,ytd_qs,ytd_cg,ytd_sho,ytd_sv,ytd_hld,ytd_bs,ytd_ip,ytd_tbf,ytd_h,ytd_r,ytd_er,ytd_hr,ytd_bb,ytd_ibb,ytd_hbp,ytd_wp,ytd_bk,ytd_so,ytd_nameascii,ytd_playerid,recent_week_start,recent_batters_faced,recent_hits_allowed,recent_hr_allowed,recent_walks,recent_strikeouts,recent_bbe,recent_hardhit_allowed,recent_xwoba_allowed,recent_woba_allowed,recent_bb_rate,recent_k_rate,recent_hardhit_rate_allowed,recent_hr_rate_allowed,recent_pa_vs_lhb,recent_woba_allowed_vs_lhb,recent_k_rate_vs_lhb,recent_pa_vs_rhb,recent_woba_allowed_vs_rhb,recent_k_rate_vs_rhb,recent_woba_allowed_prev_1w,recent_woba_allowed_prev_2w,recent_woba_allowed_prev_4w,recent_xwoba_allowed_prev_1w,recent_xwoba_allowed_prev_2w,recent_xwoba_allowed_prev_4w,recent_bb_rate_prev_1w,recent_bb_rate_prev_2w,recent_bb_rate_prev_4w,recent_k_rate_prev_1w,recent_k_rate_prev_2w,recent_k_rate_prev_4w,recent_hardhit_rate_allowed_prev_1w,recent_hardhit_rate_allowed_prev_2w,recent_hardhit_rate_allowed_prev_4w,recent_hr_rate_allowed_prev_1w,recent_hr_rate_allowed_prev_2w,recent_hr_rate_allowed_prev_4w,recent_woba_allowed_vs_lhb_prev_1w,recent_woba_allowed_vs_lhb_prev_2w,recent_woba_allowed_vs_lhb_prev_4w,recent_woba_allowed_vs_rhb_prev_1w,recent_woba_allowed_vs_rhb_prev_2w,recent_woba_allowed_vs_rhb_prev_4w,recent_k_rate_vs_lhb_prev_1w,recent_k_rate_vs_lhb_prev_2w,recent_k_rate_vs_lhb_prev_4w,recent_k_rate_vs_rhb_prev_1w,recent_k_rate_vs_rhb_prev_2w,recent_k_rate_vs_rhb_prev_4w,ip,k,er,hits_allowed,bb_allowed,baserunners,w,sv,hld,era,whip,projection_stat_source
pitcher,17594,17594,656605,Mitch Keller,PIT,1,ATL,47.9,5.8,37.4,104,Mitch Keller,PIT,7.0,8.0,,3.93746,23.0,23.0,,,,126.0,538.0,125.0,60.0,55.0,14.0,39.0,,7.0,110.0,7.85011,2.75404,2.85039,0.988854,0.204632,0.0717909,0.132841482758522,0.25337,1.29404,0.301001,0.717846,,,3.90762,1.95442,2.04827,518.6300048828125,,,,,,,517.2,4.104761904761905,530.0,4.2063492063492065,,,,,,,,,,,,,,,,,,,Mitch Keller,17594,Mitch Keller,PIT,3.0,1.0,2.8536585365853657,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,163.0,31.0,13.0,13.0,1.0,12.0,0.0,1.0,1.0,1.0,31.0,Mitch Keller,17594,2026-05-25,23.0,10.0,0.0,1.0,5.0,17.0,8,0.37360430434782604,0.5130434782608696,0.043478260869565216,0.21739130434782608,0.47058823529411764,0.0,13.0,0.5769230769230769,0.23076923076923078,10.0,0.43,0.2,0.2746376811594203,0.32065217391304346,0.27134197324414716,0.318389776119403,0.3754636172263682,0.34760029732555864,0.07246376811594203,0.05706521739130435,0.0598871237458194,0.15942028985507245,0.14221014492753623,0.17227564102564102,0.3,0.3605263157894737,0.3884674922600619,0.028985507246376812,0.03532608695652174,0.028532608695652172,0.2804878048780488,0.3371189024390244,0.2913116442019683,0.26607142857142857,0.28928571428571426,0.27321428571428574,0.1951219512195122,0.1913109756097561,0.17679583868207102,0.10714285714285714,0.05357142857142857,0.16071428571428573,5.386,4.124,2.314,6.222,1.68,7.902,0.308,0.0,0.0,3.866,1.467,hybrid_zips_ytd_recent_matchup
pitcher,6902,6902,527048,Martín Pérez,ATL,1,PIT,25.6,71.7,37.1,105,Martín Pérez,ATL,4.0,4.0,,4.29447,17.0,14.0,,,,83.0,363.0,86.0,43.0,40.0,10.0,31.0,,4.0,63.0,6.88602,3.32541,2.07073,1.09105,0.174777,0.0844035,0.0903731137514114,0.262917,1.41186,0.299238,0.719084,,,4.42,0.71476,0.902188,999.0,,,,,,,288.6,3.47710843373494,306.0,3.6867469879518073,,,,,,,,,,,,,,,,,,,Martin Perez,6902,Martín Pérez,ATL,2.0,1.0,2.223529436712034,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,28.1,112.0,18.0,7.0,7.0,3.0,10.0,0.0,2.0,0.0,0.0,19.0,Martin Perez,6902,2026-05-25,20.0,4.0,1.0,3.0,2.0,15.0,8,0.42551036842105266,0.39249999999999996,0.15,0.1,0.5333333333333333,0.05,4.0,0.5,0.0,16.0,0.365625,0.125,0.3448529411764706,0.1724264705882353,0.22070998854087093,0.2967619117647059,0.1550476225490196,0.23731763757321112,0.08823529411764706,0.04411764705882353,0.08104150751209574,0.3235294117647059,0.4950980392156863,0.3638910109498345,0.5,0.25,0.328125,0.029411764705882353,0.014705882352941176,0.01871657754010695,0.278125,0.1390625,0.11953125,0.36538461538461536,0.18269230769230763,0.2588684752747253,0.375,0.6875,0.45625,0.3076923076923077,0.40384615384615385,0.3179945054945055,6.371,4.585,2.44,5.542,2.491,8.032,0.367,0.0,0.0,3.448,1.261,hybrid_zips_ytd_recent_matchup
pitcher,22264,22264,669358,Shane Baz,BAL,1,TOR,34.6,44.5,37.1,106,Shane Baz,BAL,7.0,7.0,,4.28093,21.0,21.0,,,,114.0,486.0,106.0,59.0,54.0,15.0,41.0,,6.0,110.0,8.64164,3.19511,2.70465,1.15445,0.225716,0.083455,0.1422613486647606,0.241339,1.28261,0.290126,0.69408,,,4.11341,1.48562,1.02877,186.92999267578125,,,,,,,462.4999999999999,4.057017543859648,454.0,3.982456140350877,,,,,,,,,,,,,,,,,,,Shane Baz,22264,Shane Baz,BAL,1.0,3.0,4.9915969586795175,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,176.0,45.0,23.0,22.0,4.0,16.0,1.0,2.0,3.0,0.0,33.0,Shane Baz,22264,2026-06-01,26.0,4.0,0.0,2.0,6.0,16.0,9,0.2296845384615385,0.23269230769230773,0.07692307692307693,0.23076923076923078,0.5625,0.0,15.0,0.21333333333333335,0.3333333333333333,11.0,0.25909090909090904,0.09090909090909091,0.2775862068965517,0.2524294670846394,0.29402723354231974,0.27033786206896554,0.26516204467084636,0.3336938719319016,0.06896551724137931,0.10266457680250783,0.11799895506792059,0.3103448275862069,0.2915360501567398,0.22597635841170322,0.5555555555555556,0.43162393162393164,0.44151729496557085,0.0,0.022727272727272728,0.030113636363636363,0.25227272727272726,0.24756493506493496,0.29399080086580087,0.35714285714285715,0.27857142857142864,0.29734126984126985,0.3181818181818182,0.33766233766233766,0.2479978354978355,0.2857142857142857,0.20535714285714285,0.18323412698412697,5.455,5.033,2.781,5.2,2.023,7.224,0.273,0.0,0.0,4.589,1.324,hybrid_zips_ytd_recent_matchup
pitcher,30184,30184,702070,Noah Cameron,KCR,1,MIN,38.2,33.3,37.0,107,Noah Cameron,KCR,6.0,7.0,,4.30149,21.0,21.0,,,,111.0,473.0,109.0,58.0,53.0,16.0,35.0,,3.0,95.0,7.68162,2.82565,2.71853,1.28439,0.200047,0.0735864,0.1264606043696403,0.251069,1.29876,0.287776,0.709081,,,4.31578,1.27709,1.20258,298.0,,,,,,,417.20000000000016,3.75855855855856,423.0,3.810810810810811,,,,,,,,,,,,,,,,,,,Noah Cameron,30184,Noah Cameron,KCR,2.0,2.0,5.400000433670882,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,31.2,144.0,40.0,22.0,19.0,5.0,11.0,0.0,0.0,0.0,0.0,28.0,Noah Cameron,30184,2026-06-01,22.0,1.0,1.0,0.0,8.0,14.0,2,0.16133333333333333,0.09090909090909091,0.0,0.36363636363636365,0.14285714285714285,0.045454545454545456,3.0,0.0,0.3333333333333333,19.0,0.10526315789473684,0.3684210526315789,0.25,0.24130434782608695,0.28258152173913037,0.27604495,0.254735475,0.27500742826086955,0.05,0.06847826086956521,0.0717391304347826,0.2,0.27391304347826084,0.23043478260869565,0.5,0.48076923076923084,0.4632352941176471,0.0,0.0,0.0,0.25555555555555554,0.19206349206349213,0.2949603174603174,0.24545454545454548,0.2617897727272728,0.2760511363636364,0.3333333333333333,0.16666666666666666,0.16904761904761906,0.09090909090909091,0.29545454545454547,0.24460227272727272,5.187,4.847,2.806,5.031,1.487,6.518,0.289,0.0,0.0,4.869,1.257,hybrid_zips_ytd_recent_matchup
pitcher,20629,20629,663969,Tyler Phillips,MIA,1,TBR,36.8,32.7,35.8,108,Tyler Phillips,MIA,3.0,3.0,,4.25859,30.0,8.0,,,,76.0,331.0,77.0,39.0,36.0,9.0,29.0,,2.0,59.0,7.00037,3.47849,2.01247,1.01245,0.178003,0.08845,0.0895533040165901,0.257457,1.40352,0.295603,0.713625,,,4.30026,0.482202,0.659335,999.0,,,,,,,276.5,3.638157894736842,288.0,3.789473684210526,,,,,,,,,,,,,,,,,,,Tyler Phillips,20629,Tyler Phillips,MIA,0.0,0.0,1.265625075437133,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,21.1,93.0,17.0,4.0,3.0,1.0,12.0,0.0,1.0,3.0,0.0,22.0,Tyler Phillips,20629,2026-05-25,21.0,6.0,0.0,1.0,2.0,16.0,8,0.36954495,0.38333333333333336,0.047619047619047616,0.09523809523809523,0.5,0.0,12.0,0.3875,0.16666666666666666,9.0,0.37777777777777777,0.0,0.26071428571428573,0.26702380952380955,0.2536142439431913,0.23406060714285717,0.21066594642857145,0.25873367643066003,0.10714285714285714,0.12023809523809526,0.0878968253968254,0.21428571428571427,0.14047619047619048,0.1784252297410192,0.21052631578947367,0.15071770334928225,0.20869218500797448,0.0,0.0,0.0,0.3333333333333333,0.2666666666666666,0.27708333333333335,0.1769230769230769,0.267032967032967,0.22726648351648354,0.26666666666666666,0.19583333333333333,0.14791666666666667,0.15384615384615385,0.07692307692307693,0.21207264957264957,9.363,7.135,3.465,9.604,3.889,13.493,0.361,0.0,0.0,3.33,1.441,hybrid_zips_ytd_recent_matchup
pitcher,22294,22294,669461,Matthew Liberatore,STL,1,CIN,20.3,72.7,33.4,109,Matthew Liberatore,STL,6.0,7.0,,4.45184,24.0,20.0,,,,107.0,457.0,107.0,57.0,53.0,14.0,34.0,,4.0,89.0,7.4765,2.82838,2.64338,1.19062,0.193899,0.0733527,0.1205465197563171,0.255052,1.31711,0.293224,0.688617,,,4.25066,0.98911,0.856839,410.2300109863281,,,,,,,405.40000000000015,3.7887850467289734,417.0,3.897196261682243,,,,,,,,,,,,,,,,,,,Matthew Liberatore,22294,Matthew Liberatore,STL,1.0,1.0,4.5,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,158.0,41.0,18.0,18.0,8.0,13.0,0.0,0.0,1.0,0.0,23.0,Matthew Liberatore,22294,2026-05-25,44.0,10.0,1.0,3.0,14.0,24.0,12,0.2833023095238095,0.2852272727272727,0.06818181818181818,0.3181818181818182,0.5,0.022727272727272728,13.0,0.29230769230769227,0.46153846153846156,31.0,0.28225806451612906,0.25806451612903225,0.35000000000000003,0.40312500000000007,0.3266401397515528,0.3241524347826087,0.38465534239130433,0.36093574003623186,0.08695652173913043,0.08514492753623187,0.10002587991718426,0.391304347826087,0.2998188405797102,0.2648162525879917,0.3333333333333333,0.43137254901960764,0.4604779411764706,0.0,0.020833333333333332,0.010416666666666666,0.72,0.6933333333333334,0.45386363636363636,0.24722222222222223,0.33670634920634923,0.3107142857142857,0.2,0.2666666666666667,0.21666666666666667,0.4444444444444444,0.31746031746031744,0.3115079365079365,5.388,4.855,2.556,5.296,1.668,6.964,0.266,0.0,0.0,4.27,1.293,hybrid_zips_ytd_recent_matchup
pitcher,33666,33666,813349,Connelly Early,BOS,1,NYY,33.0,34.2,33.3,110,Connelly Early,BOS,6.0,6.0,,4.33207,20.0,18.0,,,,89.0,384.0,84.0,47.0,43.0,10.0,35.0,,9.0,89.0,8.94652,3.53443,2.53125,1.05542,0.23095,0.0912396,0.1397107169032097,0.246172,1.33128,0.304037,0.692383,,,4.14624,1.10372,0.948263,266.4800109863281,,,,,,,363.2000000000001,4.080898876404495,361.0,4.056179775280899,,,,,,,,,,,,,,,,,,,Connelly Early,33666,Connelly Early,BOS,2.0,2.0,3.785046998856232,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,35.2,151.0,30.0,15.0,15.0,5.0,17.0,0.0,3.0,2.0,0.0,31.0,Connelly Early,33666,2026-06-01,23.0,6.0,2.0,1.0,6.0,14.0,8,0.32613177272727273,0.3847826086956522,0.043478260869565216,0.2608695652173913,0.5714285714285714,0.08695652173913043,6.0,0.20833333333333334,0.3333333333333333,17.0,0.44705882352941173,0.23529411764705882,0.24821428571428572,0.3009589947089947,0.290601874976875,0.32366775,0.32801718981481476,0.3076289594178969,0.10714285714285714,0.07208994708994709,0.045660358160358155,0.25,0.2175925925925926,0.2539011914011914,0.4444444444444444,0.4841269841269842,0.4347718253968254,0.0,0.037037037037037035,0.041245791245791245,0.11666666666666665,0.20833333333333326,0.3177083333333333,0.2840909090909091,0.3265692640692641,0.26649891774891776,0.3333333333333333,0.25,0.3020833333333333,0.22727272727272727,0.20887445887445888,0.233008658008658,4.904,4.657,2.343,4.784,1.945,6.729,0.308,0.0,0.0,4.3,1.372,hybrid_zips_ytd_recent_matchup
pitcher,16432,16432,656492,Foster Griffin,WSN,1,ARI,38.7,13.3,32.4,111,Foster Griffin,WSN,3.0,5.0,,4.47867,15.0,13.0,,,,76.0,327.0,76.0,41.0,38.0,10.0,24.0,,4.0,71.0,8.36547,2.77653,3.01292,1.23401,0.217199,0.0720893,0.1451100260019302,0.255014,1.30896,0.302235,0.687605,,,4.12761,0.978393,0.652473,999.0,,,,,,,299.79999999999995,3.944736842105262,308.0,4.052631578947368,,,,,,,,,,,,,,,,,,,Foster Griffin,16432,Foster Griffin,WSN,3.0,1.0,2.2689077084906897,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,39.2,163.0,29.0,13.0,10.0,5.0,14.0,0.0,2.0,1.0,1.0,33.0,Foster Griffin,16432,2026-05-25,21.0,5.0,3.0,2.0,5.0,13.0,6,0.4345792857142857,0.4714285714285714,0.09523809523809523,0.23809523809523808,0.46153846153846156,0.14285714285714285,5.0,0.13999999999999999,0.2,16.0,0.575,0.25,0.36214285714285716,0.4419409937888199,0.35273687866079173,0.2721687285714286,0.3674335816770187,0.3231364724624409,0.014285714285714285,0.07236024844720498,0.0839009219444002,0.22857142857142856,0.2664596273291926,0.24540930084408347,0.3958333333333333,0.40625,0.37185565015479877,0.05714285714285714,0.07204968944099378,0.04528410397975615,0.35,0.5083333333333333,0.3541666666666667,0.3673469387755102,0.4336734693877551,0.36207482993197276,0.23809523809523808,0.2857142857142857,0.28869047619047616,0.22448979591836735,0.2622448979591837,0.23826530612244898,5.596,4.733,2.488,5.626,2.039,7.666,0.266,0.0,0.0,4.002,1.37,hybrid_zips_ytd_recent_matchup
pitcher,33850,33850,687075,Brandon Sproat,MIL,1,COL,27.7,44.3,31.9,112,Brandon Sproat,MIL,5.0,6.0,,4.63262,21.0,20.0,,,,98.0,422.0,92.0,55.0,50.0,13.0,39.0,,6.0,89.0,8.14381,3.58763,2.26997,1.20352,0.20979,0.0924197,0.1173700541257858,0.245255,1.34324,0.288269,0.677964,,,4.44882,0.977226,0.610348,528.2000122070312,,,,,,,369.1000000000001,3.7663265306122455,364.0,3.7142857142857144,,,,,,,,,,,,,,,,,,,Brandon Sproat,33850,Brandon Sproat,MIL,0.0,2.0,6.750000643730225,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,115.0,28.0,20.0,20.0,7.0,15.0,0.0,0.0,0.0,0.0,25.0,Brandon Sproat,33850,2026-05-25,21.0,6.0,1.0,0.0,4.0,15.0,5,0.4271301904761905,0.39285714285714285,0.0,0.19047619047619047,0.3333333333333333,0.047619047619047616,7.0,0.2785714285714286,0.2857142857142857,14.0,0.45,0.14285714285714285,0.3388888888888889,0.3607487922705314,0.35615564613526574,0.34123850793650795,0.32402790614216703,0.3290905530710835,0.15873015873015872,0.12284334023464459,0.13329667011732227,0.2698412698412698,0.26535541752933056,0.2733027087646653,0.48484848484848486,0.37575757575757573,0.37194472194472195,0.031746031746031744,0.03761214630779848,0.04380607315389924,0.3183333333333333,0.4091666666666666,0.34119047619047616,0.3575757575757576,0.3537878787878789,0.41803977272727266,0.43333333333333335,0.31666666666666665,0.3101190476190476,0.12121212121212122,0.1994949494949495,0.19349747474747475,5.369,4.802,3.252,5.499,2.074,7.573,0.173,0.0,0.0,5.451,1.41,hybrid_zips_ytd_recent_matchup
pitcher,19291,19291,668678,Zac Gallen,ARI,1,LAD,38.0,12.5,31.6,113,Zac Gallen,ARI,10.0,8.0,,3.87659,24.0,24.0,,,,137.0,575.0,127.0,64.0,59.0,17.0,43.0,,4.0,119.0,7.84291,2.85944,2.74282,1.10516,0.20675,0.0753789,0.1313715353608131,0.240298,1.24696,0.280716,0.724409,,,4.03213,1.51974,2.29629,222.69000244140625,,,,,,,571.5000000000002,4.17153284671533,561.0,4.094890510948905,,,,,,,,,,,,,,,,,,,Zac Gallen,19291,Zac Gallen,ARI,1.0,2.0,4.453608422568741,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,32.1,141.0,39.0,17.0,16.0,2.0,10.0,0.0,0.0,1.0,0.0,20.0,Zac Gallen,19291,2026-05-25,21.0,8.0,3.0,1.0,2.0,18.0,9,0.45680471428571423,0.5333333333333333,0.047619047619047616,0.09523809523809523,0.5,0.14285714285714285,14.0,0.4642857142857143,0.14285714285714285,7.0,0.6714285714285715,0.0,0.26142857142857145,0.3848809523809524,0.39541666666666664,0.29480434285714285,0.3194681089285714,0.3594759681547619,0.05714285714285714,0.07023809523809524,0.08869047619047618,0.22857142857142856,0.19761904761904758,0.17916666666666667,0.5,0.3970588235294118,0.4443627450980392,0.02857142857142857,0.05595238095238095,0.04583333333333333,0.2393939393939394,0.33755411255411255,0.36391594516594516,0.2810810810810811,0.44554054054054054,0.4248536036036036,0.15151515151515152,0.18290043290043292,0.1504779942279942,0.2972972972972973,0.19864864864864865,0.203490990990991,5.204,3.495,2.542,6.169,1.659,7.828,0.307,0.0,0.0,4.396,1.504,hybrid_zips_ytd_recent_matchup
pitcher,23920,23920,678394,Brayan Bello,BOS,1,BAL,19.5,67.2,31.4,114,Brayan Bello,BOS,8.0,9.0,,4.40232,24.0,23.0,,,,125.0,541.0,125.0,66.0,61.0,15.0,45.0,,6.0,104.0,7.49809,3.26233,2.29839,1.1006,0.192464,0.0837389,0.1087254434823989,0.254861,1.36102,0.295774,0.697033,,,4.29079,1.3135,1.34944,421.4100036621094,,,,,,,470.5,3.764,485.0,3.88,,,,,,,,,,,,,,,,,,,Brayan Bello,23920,Brayan Bello,BOS,2.0,4.0,7.438776089319975,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2,158.0,47.0,29.0,27.0,8.0,16.0,0.0,0.0,1.0,0.0,24.0,Brayan Bello,23920,2026-05-25,24.0,4.0,0.0,0.0,5.0,19.0,9,0.2818333333333333,0.16458333333333333,0.0,0.20833333333333334,0.47368421052631576,0.0,21.0,0.1880952380952381,0.23809523809523808,3.0,0.0,0.0,0.38125000000000003,0.359125,0.31700694444444444,0.30274579166666665,0.3403488558333333,0.3364733901388889,0.041666666666666664,0.06083333333333332,0.06819444444444445,0.20833333333333334,0.16416666666666668,0.1798611111111111,0.4117647058823529,0.4183823529411764,0.44553571428571426,0.0,0.019999999999999987,0.01,0.5375,0.42762096774193536,0.36095334101382487,0.225,0.2967105263157895,0.27363935406698564,0.0,0.04838709677419355,0.10276497695852535,0.4166666666666667,0.28728070175438597,0.2657994417862839,5.492,4.656,3.238,5.68,1.804,7.485,0.357,0.0,0.0,5.307,1.363,hybrid_zips_ytd_recent_matchup
pitcher,12304,12304,605135,Chris Bassitt,BAL,1,BOS,14.7,80.8,31.2,115,Chris Bassitt,BAL,7.0,8.0,,4.39403,24.0,21.0,,,,120.0,524.0,123.0,64.0,59.0,15.0,44.0,,10.0,103.0,7.70347,3.3295,2.3137,1.11288,0.196063,0.0847401,0.1113229319453239,0.262361,1.39685,0.307804,0.707808,,,4.38535,1.17944,0.856402,359.3599853515625,,,,,,,427.7,3.5641666666666665,449.0,3.7416666666666663,,,,,,,,,,,,,,,,,,,Chris Bassitt,12304,Chris Bassitt,BAL,2.0,2.0,5.9062503520399545,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,156.0,44.0,22.0,21.0,3.0,17.0,0.0,5.0,2.0,0.0,20.0,Chris Bassitt,12304,2026-05-25,24.0,4.0,1.0,1.0,2.0,19.0,4,0.27031591304347824,0.26875,0.041666666666666664,0.08333333333333333,0.21052631578947367,0.041666666666666664,13.0,0.34615384615384615,0.07692307692307693,11.0,0.17727272727272728,0.09090909090909091,0.385,0.38706521739130434,0.34211215415019763,0.31115,0.32077643478260875,0.30439418856133804,0.0,0.021739130434782608,0.042525409373235463,0.2,0.1869565217391304,0.20711462450592885,0.375,0.4816176470588235,0.395292254328632,0.0,0.021739130434782608,0.010869565217391304,0.33076923076923076,0.3570512820512821,0.33499115826702036,0.4857142857142857,0.46785714285714286,0.38801948051948054,0.23076923076923078,0.1868131868131868,0.23708475432613363,0.14285714285714285,0.3214285714285714,0.25086580086580085,5.509,4.236,2.84,5.506,1.961,7.467,0.341,0.0,0.0,4.639,1.355,hybrid_zips_ytd_recent_matchup
pitcher,18684,18684,645261,Sandy Alcantara,MIA,1,TBR,30.3,32.7,30.9,116,Sandy Alcantara,MIA,7.0,8.0,,4.1349,21.0,21.0,,,,132.0,553.0,124.0,66.0,61.0,13.0,38.0,,5.0,106.0,7.23118,2.60987,2.7707,0.910131,0.191442,0.0690951,0.1223466694355011,0.243097,1.23144,0.283114,0.671695,,,3.81531,2.15321,1.78899,144.57000732421875,,,,,,,577.5000000000002,4.375000000000002,574.0,4.348484848484849,,,,,,,,,,,,,,,,,,,Sandy Alcantara,18684,Sandy Alcantara,MIA,3.0,2.0,4.006451810108397,8.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,51.2,218.0,48.0,25.0,23.0,4.0,18.0,0.0,1.0,1.0,0.0,36.0,Sandy Alcantara,18684,2026-06-01,27.0,7.0,1.0,0.0,5.0,21.0,5,0.35946153846153844,0.2740740740740741,0.0,0.18518518518518517,0.23809523809523808,0.037037037037037035,21.0,0.17142857142857143,0.14285714285714285,6.0,0.6333333333333333,0.3333333333333333,0.5209677419354838,0.4774838709677419,0.41974193548387095,0.46697958064516126,0.3924680511921459,0.339222469473624,0.03225806451612903,0.016129032258064516,0.03357472021066491,0.12903225806451613,0.12451612903225806,0.16307439104674126,0.4090909090909091,0.4426406926406926,0.40741057188425606,0.0967741935483871,0.08838709677419354,0.04419354838709677,0.5499999999999999,0.54,0.4737405303030303,0.4857142857142857,0.38785714285714284,0.33299107142857143,0.11764705882352941,0.09215686274509804,0.1540329768270945,0.14285714285714285,0.17142857142857146,0.17251984126984127,6.229,4.634,2.949,6.208,1.68,7.887,0.333,0.0,0.0,4.261,1.266,hybrid_zips_ytd_recent_matchup
pitcher,25377,25377,663903,Brady Singer,CIN,1,STL,26.1,43.0,30.3,117,Brady Singer,CIN,7.0,10.0,,4.71456,24.0,24.0,,,,126.0,541.0,126.0,72.0,66.0,18.0,41.0,,8.0,114.0,8.13862,2.8893,2.81682,1.29281,0.211047,0.0749238,0.1361227482557296,0.255037,1.3151,0.298415,0.669398,,,4.35516,1.65352,1.0561,388.25,,,,,,,464.4000000000001,3.6857142857142864,477.0,3.7857142857142856,,,,,,,,,,,,,,,,,,,Brady Singer,25377,Brady Singer,CIN,2.0,2.0,5.567010528210926,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,32.1,153.0,47.0,21.0,20.0,7.0,9.0,0.0,2.0,1.0,0.0,20.0,Brady Singer,25377,2026-05-25,22.0,4.0,2.0,4.0,2.0,16.0,5,0.4948734736842106,0.4068181818181818,0.18181818181818182,0.09090909090909091,0.3125,0.09090909090909091,15.0,0.23666666666666666,0.13333333333333333,7.0,0.7714285714285715,0.0,0.5236842105263158,0.4268421052631578,0.45541666666666664,0.4186431891891892,0.3642669145945947,0.41215842951951953,0.05263157894736842,0.04631578947368421,0.04947368421052632,0.21052631578947367,0.22526315789473683,0.1570394736842105,0.48148148148148145,0.3877995642701525,0.43422716308745724,0.15789473684210525,0.09894736842105263,0.09662280701754386,0.5852941176470587,0.5699197860962566,0.5477845683728036,0.0,0.07678571428571422,0.25089285714285714,0.23529411764705882,0.2540106951871658,0.18544690603514133,0.0,0.10714285714285719,0.07857142857142857,5.021,3.712,2.844,5.509,1.941,7.45,0.285,0.0,0.0,5.097,1.484,hybrid_zips_ytd_recent_matchup
pitcher,16944,16944,656550,Grant Holmes,ATL,1,TOR,25.4,44.5,30.2,118,Grant Holmes,ATL,3.0,3.0,,4.42533,21.0,9.0,,,,64.0,279.0,62.0,34.0,31.0,9.0,27.0,,3.0,60.0,8.37558,3.75253,2.23198,1.24239,0.213581,0.0956911,0.1178896501660347,0.248535,1.38598,0.293604,0.713931,,,4.44326,0.375685,0.502435,369.4500122070313,,,,,,,231.70000000000005,3.6203125000000007,233.0,3.640625,,,,,,,,,,,,,,,,,,,Grant Holmes,16944,Grant Holmes,ATL,2.0,1.0,4.33928586208091,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,37.1,160.0,32.0,19.0,18.0,6.0,17.0,0.0,0.0,2.0,0.0,29.0,Grant Holmes,16944,2026-05-25,21.0,7.0,2.0,1.0,5.0,15.0,7,0.37194495,0.4547619047619048,0.047619047619047616,0.23809523809523808,0.4666666666666667,0.09523809523809523,10.0,0.65,0.3,11.0,0.2772727272727273,0.18181818181818182,0.45681818181818185,0.3588968957871397,0.37609130503642696,0.313809,0.310032487804878,0.3481165799738676,0.09090909090909091,0.10643015521064302,0.11000079189103579,0.45454545454545453,0.3370288248337029,0.24422869813113718,0.6,0.5222222222222221,0.5031746031746032,0.09090909090909091,0.057649667405764965,0.05668197656002534,0.4025,0.29364130434782604,0.34240888746803066,1.0,0.6791666666666667,0.5361458333333333,0.45,0.37717391304347825,0.25966538789428817,0.5,0.3055555555555556,0.24027777777777776,6.538,5.855,3.203,6.672,2.631,9.302,0.315,0.0,0.0,4.41,1.423,hybrid_zips_ytd_recent_matchup
